ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
23160,230000,2,3,1,47,0,0,0,0,0,0,182787,173108,163937,90980,91180,90260,7000,5665,4154,3300,3418,3600,0
23162,50000,2,3,2,32,0,0,0,0,0,0,48237,49097,43763,37657,38530,39409,1755,1614,1627,1500,1500,1822,0
23163,280000,2,1,1,32,0,0,0,0,0,0,137630,116209,117118,116689,117757,118432,6000,6000,5000,5000,4012,4779,0
23165,110000,2,2,1,36,-1,-1,-1,-1,-1,-1,2002,1056,4680,880,880,880,1056,4756,880,880,880,880,1
23167,90000,2,3,1,47,2,2,2,0,0,0,92454,94156,91710,79884,49810,51012,4100,0,3424,1790,2012,1814,1
23168,260000,2,1,1,36,0,0,-1,-1,0,0,10942,7045,246,7156,7164,3677,3000,246,7178,5164,1209,1209,0
23169,60000,2,2,1,33,0,0,0,0,0,0,57810,56189,58283,59385,57792,59010,2100,3000,2800,2000,2000,2200,0
23171,160000,2,2,2,39,-1,-1,-1,-1,-1,-1,2828,1473,8404,8875,8509,4630,1473,8404,8875,8509,4630,2038,0
23173,50000,2,2,2,48,-1,0,-1,-1,-1,-1,1309,2158,1787,860,896,1087,1000,1787,860,900,1087,3123,0
23175,390000,2,2,2,45,0,0,0,0,0,0,60082,58694,61735,63337,59693,62776,5000,5000,5000,4000,4000,4000,0
23178,30000,2,3,1,46,0,0,0,0,0,0,29003,28544,27177,28630,25087,25342,1500,2000,2390,1000,1000,2000,0
23182,180000,2,3,2,32,0,0,0,0,0,0,4480,7354,6930,6090,2435,2074,3000,3000,2018,1200,1500,3000,0
23184,80000,2,2,1,39,0,0,0,0,0,0,41753,42956,43850,38112,38876,39697,2200,2000,2000,1700,1600,1700,0
23185,140000,2,2,1,37,0,0,0,0,0,0,137545,136820,128445,125049,119402,123055,6206,6100,6330,4400,8700,0,0
23190,1.00E+05,2,2,1,42,0,0,0,0,0,0,63984,65917,67673,66292,67793,67182,3000,4000,3000,2500,3000,2500,0
23194,60000,2,3,1,48,0,0,0,0,0,0,49890,51060,52236,54362,55458,56767,2000,2000,3000,2000,2200,2500,0
23196,10000,2,2,2,48,1,2,-1,0,0,0,3133,1473,9196,8518,8690,7472,0,9196,1106,278,258,268,0
23198,90000,2,2,2,33,0,0,0,0,0,0,89129,89543,84447,78238,68234,69684,3308,3014,3203,3000,3000,3000,0
23199,390000,2,2,2,39,0,0,0,0,0,0,53386,52746,55535,57154,58774,62372,2000,5000,3000,3000,5000,3000,0
23201,170000,2,2,2,48,0,0,0,0,0,0,24953,24334,25558,24580,24855,26123,2000,2000,1400,1000,2000,2000,0
23203,180000,2,2,1,38,0,0,0,0,0,0,151031,152510,151651,159019,123022,126075,7011,5657,10372,5000,5000,5000,0
23206,170000,2,2,1,45,1,2,2,0,0,0,110970,117076,113778,117989,118803,121434,9460,0,6100,4210,4500,4500,1
23207,280000,2,1,2,46,-1,-1,-1,-1,-1,-1,2475,1236,2726,10898,1050,812,1236,2726,10916,1056,812,9109,0
23212,90000,2,2,2,34,0,0,0,0,0,0,30026,29239,14027,13559,14331,14948,2000,1518,1500,1000,1000,1000,0
23218,50000,2,3,1,45,0,0,0,0,0,0,48169,48163,49302,16522,15175,16371,2400,2500,1318,700,1600,600,0
23221,150000,2,3,2,35,-1,2,-1,2,-1,-1,1877,709,2264,1143,163,2036,0,2264,0,163,2036,0,0
23234,390000,2,2,1,35,2,2,2,0,0,0,62474,62878,59601,60422,59094,59862,2757,0,2734,2254,2178,2174,0
23239,50000,2,2,1,37,0,0,0,0,0,0,50664,49163,49811,49978,20062,20259,3000,2500,2000,1102,2000,2900,0
23241,110000,2,3,1,42,0,0,0,0,0,0,110191,110736,63652,62738,50687,49850,3200,2450,2027,1710,1800,1700,0
23244,140000,2,3,1,39,0,0,0,0,0,0,127896,131764,134654,138303,119845,122457,7500,6500,7500,5000,4700,5228,0
23248,50000,2,2,1,33,0,0,0,0,0,0,34065,35422,32612,31842,27438,26127,3000,2011,1402,3089,3482,5000,0
23253,290000,2,1,1,33,2,0,0,2,2,2,88176,21956,24815,24120,25218,24855,1354,3213,0,1616,0,724,1
23254,180000,2,2,2,39,-1,-1,-1,-1,-1,-1,671,671,671,671,671,671,671,671,671,671,671,671,1
23259,50000,2,2,1,36,1,3,3,2,0,0,17292,18705,18125,17530,18251,19965,2000,0,0,1000,2002,0,0
23262,150000,2,2,2,39,0,0,2,2,0,0,22724,21019,19890,19271,19037,20448,3221,1602,0,1000,1709,0,0
23264,130000,2,2,2,37,2,2,2,2,0,0,82640,85505,87587,85428,86251,88094,5000,4200,0,3000,3100,3100,1
23271,60000,2,3,2,37,0,0,0,0,0,0,53867,54971,57284,58562,29121,27003,2000,3200,3300,1000,1100,1000,0
23277,3.00E+05,2,2,1,42,0,0,0,0,0,0,168796,165430,147077,127270,129397,132142,7010,6000,5006,5000,5000,6000,0
23281,250000,2,2,1,36,0,0,0,0,0,0,107476,87000,48162,48803,41207,34792,5143,10025,10074,10049,10076,10012,0
23282,30000,2,3,2,44,0,0,3,2,2,2,21007,27506,26784,28123,27994,27029,7200,0,2100,1000,0,3000,0
23283,2.00E+05,2,1,1,42,-1,-1,2,-1,-1,-1,796,770,770,5259,1329,3609,770,0,5269,1329,2280,0,0
23284,130000,2,2,1,35,0,0,0,0,0,0,128649,100902,127102,65517,66925,68344,5500,7328,5000,2500,2500,3000,0
23291,130000,2,2,2,45,-1,0,0,0,0,0,131221,128161,128884,124514,67739,69614,10006,5069,3634,2476,3019,2394,0
23299,140000,2,3,2,31,0,0,0,0,0,0,137254,92636,94641,96667,98883,79972,3320,3500,3600,3900,3000,3000,0
23304,50000,2,2,2,25,0,0,0,0,0,0,37034,37698,37252,38254,38445,39273,1586,1624,1626,1377,1448,1399,0
23305,50000,2,2,1,37,0,0,0,0,0,0,48890,49083,48102,91452,9551,9746,1787,2247,1900,382,195,199,0
23307,20000,2,3,2,40,3,3,2,0,0,0,18244,17670,17105,18335,10415,8526,0,0,2001,3000,3000,3000,0
23312,210000,2,2,2,31,0,0,0,0,0,0,168161,133113,130769,95962,49839,46824,5000,5032,3783,2021,3000,0,0
23315,270000,2,1,2,33,0,0,0,0,0,0,68589,58751,53401,51401,36177,29209,6000,2028,5010,5000,5000,3000,0
23316,90000,2,2,1,40,2,2,2,2,2,0,4918,4694,6547,7481,7212,7595,0,2100,1200,0,500,1000,1
23320,130000,2,2,2,31,0,0,0,0,0,0,95292,97544,99208,102946,103750,105818,4600,4000,5300,3700,3600,3700,0
23321,80000,2,1,1,29,-1,-1,-1,-1,0,-1,2175,358,1872,746,746,4424,358,1872,746,0,4424,0,0
23323,80000,2,3,2,44,0,0,0,2,0,0,45412,32091,36633,35749,36353,37115,1900,5400,0,1500,1500,1600,1
23324,130000,2,3,2,39,1,2,2,2,0,-1,4867,3189,4634,2946,1473,780,0,2946,0,0,780,0,0
23334,150000,2,1,2,36,0,0,0,0,0,0,43544,47751,49096,49848,52007,54161,5000,5000,3000,3000,3000,3500,0
23336,320000,2,2,2,34,0,0,-1,-1,-1,-1,1800,0,312,311,311,8571,0,312,311,311,8571,4204,0
23342,120000,2,1,2,30,2,-1,-1,-1,-1,-1,416,416,416,416,0,832,416,416,416,0,832,416,1
23358,30000,2,3,1,34,0,0,-1,2,-1,0,8090,0,3398,2855,2115,521,0,6253,0,2115,0,2000,1
23360,3.00E+05,2,3,1,39,2,0,0,2,2,2,36656,37672,40743,41226,40263,42788,1929,4000,1446,0,3179,0,0
23366,280000,2,3,2,48,0,0,0,0,0,0,166473,167864,140466,142417,126321,117613,7750,5195,5098,4319,4209,4127,0
23370,270000,2,1,2,34,0,0,0,0,0,0,126642,127741,132405,131241,127080,122213,4500,7028,4728,5037,4530,5000,0
23372,320000,2,1,2,39,0,0,0,0,0,0,91224,93025,99433,107659,110567,99935,10000,10000,10000,10000,5000,5000,0
23375,70000,2,2,1,31,0,-1,0,0,-1,0,9319,3652,5284,5950,5296,5713,3652,2284,3000,5296,2000,2625,0
23376,110000,2,2,2,31,0,0,0,0,0,0,7398,2009,1651,1823,1208,0,1500,1177,1000,550,0,790,0
23377,30000,2,5,1,31,0,0,0,0,0,0,28731,27927,27601,26921,15525,0,1656,1545,1300,825,0,0,0
23379,310000,2,1,1,47,-1,0,0,0,0,0,2257,5202,6495,5781,7754,12315,3000,3000,1000,4000,5000,5000,0
23380,130000,2,1,2,32,0,0,0,0,0,0,126164,126080,129104,130745,127344,127809,6500,7000,8000,5000,4500,4500,0
23381,130000,2,2,1,32,0,0,0,0,0,0,119720,120066,121587,119784,117605,120307,6000,5000,4531,5000,4596,10000,0
23384,110000,2,2,1,35,-1,-1,-1,0,0,-1,1245,1245,1490,2490,1245,2675,1245,1490,2245,0,2675,0,0
23385,50000,2,2,1,44,1,2,2,2,2,2,24622,26999,28071,27326,28769,28170,3100,1800,0,2200,0,2700,1
23389,5.00E+05,2,1,2,34,0,0,0,0,0,0,80630,80112,81726,74297,66132,67695,3000,3006,2600,3000,2600,2800,0
23393,90000,2,3,1,35,0,0,0,0,0,0,35872,35687,35538,34780,34468,30520,1578,1583,1773,1294,1248,1276,0
23395,230000,2,2,2,37,0,0,2,0,0,0,29087,30589,20958,21637,19846,12770,2100,1000,1252,500,1000,1000,0
23398,70000,2,3,1,32,0,0,0,0,0,0,70122,69080,68530,69753,70111,70212,2431,3112,3000,2438,2500,2554,0
23399,180000,2,2,1,32,-1,2,-1,-1,-1,-1,3305,1649,1473,1473,2705,1473,0,1473,1473,2705,1473,1473,0
23403,80000,2,3,1,48,0,-1,0,0,0,0,3188,6239,7304,5050,5357,5466,6239,1185,1000,307,109,112,0
23404,50000,2,1,2,33,0,0,0,0,0,0,13452,14524,15586,16622,17344,17864,1300,1300,1300,1000,800,1000,0
23416,20000,2,2,1,46,4,3,2,3,2,0,15833,15286,17021,16461,15901,16294,0,2277,0,0,800,1400,1
23418,140000,2,1,1,40,2,2,0,0,0,2,34359,33521,34685,35399,36616,36893,0,2000,1583,1800,1000,3000,1
23422,310000,2,2,1,32,0,0,0,0,0,0,69886,70950,71403,69478,53786,52791,2177,2216,1879,1563,2000,1539,0
23423,230000,2,3,1,39,1,2,-1,2,-1,0,6499,4791,4858,316,316,316,0,4858,0,632,0,2468,0
23427,20000,2,2,1,29,2,2,2,0,0,0,19098,19953,18756,19968,15333,10056,1474,0,2403,0,6000,0,0
23431,80000,2,2,1,37,0,0,0,-1,0,-1,10559,11991,14286,1554,6554,2615,1621,5000,1554,5000,2615,5308,0
23437,190000,2,2,1,37,0,0,2,2,2,2,105679,115049,117856,119570,116284,123528,11000,6000,5000,0,9000,4000,0
23442,270000,2,1,1,40,-1,-1,-1,0,0,0,9658,8714,6425,10116,15953,19556,8781,6425,6000,8000,6000,6000,0
23449,30000,2,6,2,45,0,0,0,0,0,0,25298,26866,27662,28474,28494,0,2000,2000,1500,1000,0,0,0
23454,230000,2,1,1,36,-1,-1,-1,-1,-1,-1,1240,2078,380,2100,530,2282,2078,380,2100,530,2282,1390,0
23465,20000,2,2,1,32,0,0,0,2,2,2,8217,9910,12146,11954,14750,14371,2000,2400,600,3000,0,600,1
23466,30000,2,2,1,33,2,2,0,0,0,0,29498,28718,29761,30203,29803,29803,1,2000,1400,0,0,67,1
23470,70000,2,3,1,31,0,0,0,2,2,0,9633,11462,14259,15525,14772,15380,2000,3000,2000,0,1000,1000,0
23471,1.00E+05,2,1,2,31,1,2,-1,-1,-1,-1,9311,5107,1647,3348,1458,1458,0,1647,3348,1458,1458,1677,0
23478,1.00E+05,2,2,2,30,1,2,0,0,2,2,31708,30904,31953,34308,34951,34261,0,1850,3200,1500,0,1500,1
23482,1.00E+05,2,1,2,30,0,0,2,2,2,2,7384,10253,9945,14269,13743,16011,3000,0,4500,0,2500,0,0
23489,390000,2,1,2,32,0,0,0,0,0,0,16566,20213,15204,13529,14139,14496,9076,8000,1500,1500,519,7000,0
23490,140000,2,2,2,33,0,0,0,0,0,2,59097,59655,60992,62253,69594,68262,2137,2300,2278,9300,0,3000,0
23491,120000,2,1,2,33,-1,-1,-1,-1,-1,2,332,332,538,3160,2928,2596,332,538,3160,100,0,2959,1
23492,30000,2,3,1,33,0,0,0,0,0,0,29666,29033,29345,29125,29859,29016,1763,1676,1456,1190,1056,1592,0
23493,230000,2,2,1,32,-1,-1,0,0,0,0,399,1560,1766,2720,3720,0,1560,1046,1000,1000,0,0,0
23496,60000,2,2,2,31,0,0,0,2,2,2,36434,39925,43350,42057,26877,26493,4100,4073,0,1600,0,1100,1
23502,60000,2,2,2,31,1,2,0,0,0,2,20544,19921,20993,21736,23172,22661,0,1700,1400,1800,0,1800,0
23506,120000,2,2,2,33,1,2,2,2,2,2,68493,70275,68592,72525,73741,72440,3500,0,5700,3000,0,3000,1
23511,50000,2,1,2,32,0,0,0,0,0,0,5458,5175,12950,11188,12167,14873,1500,7956,3188,2200,7000,2810,0
23515,120000,2,2,1,30,2,-1,3,2,0,-1,1248,1701,1551,1410,479,3158,1701,0,9,0,3158,0,0
23520,350000,2,1,1,36,-1,-1,-1,2,-1,-1,326,326,652,326,3817,2802,326,652,0,3817,2802,0,0
23522,30000,2,2,1,35,0,0,0,0,0,0,25239,26847,26319,26868,25345,26781,3000,3000,2000,3304,2000,3000,0
23523,150000,2,2,1,45,0,0,0,0,0,0,141292,131970,136267,138934,140315,139258,4719,6419,6436,5113,5210,5549,0
23533,80000,2,2,1,35,1,2,2,2,0,0,78959,76699,81477,79035,28503,29711,0,6800,0,1000,2000,1500,1
23536,90000,2,1,1,36,-1,-1,-1,-1,-1,-1,3860,1770,2135,316,3491,1716,1826,2150,316,3491,1716,2706,0
23540,2.00E+05,2,1,1,40,0,0,0,0,0,0,9141,9046,9635,10197,10118,10535,1138,1157,1149,500,1000,1000,0
23550,50000,2,2,1,39,0,0,0,0,0,0,48651,48939,49204,46415,28453,29094,2200,1739,9500,1500,1210,1000,0
23552,160000,2,1,1,36,-1,-1,0,-1,-1,-1,1714,2845,3342,171,1770,837,2845,1000,171,1770,837,299,0
23558,130000,2,1,2,34,0,0,0,0,0,0,76589,77387,78995,80190,79920,80972,3400,4200,4500,3000,3200,3000,0
23560,210000,2,2,2,34,0,0,0,0,0,0,73415,76188,78276,81246,78971,80359,4002,4000,4323,3501,3000,2700,0
23569,150000,2,1,1,43,-1,-1,-1,-1,-1,-1,6940,6200,6962,9301,9266,6441,6200,6962,9301,9266,6441,6706,0
23580,230000,2,2,1,40,-1,-1,-1,0,0,0,1215,225,5703,6560,11560,0,525,5703,1000,5000,0,7790,0
23585,230000,2,2,1,37,-1,0,0,0,0,0,1054,2869,5567,2622,5550,7446,2000,3000,2000,3000,2000,3000,1
23591,10000,2,2,1,42,0,0,0,0,0,0,8710,9601,8810,7637,6307,4877,1200,1172,1000,500,400,3000,0
23592,430000,2,1,2,38,-1,-1,-1,-1,-1,-1,590,590,590,590,590,590,590,590,590,590,590,590,0
23604,90000,2,2,1,44,2,2,-1,-1,-1,-1,1654,827,827,2040,1279,1292,0,827,2040,1279,1292,1378,0
23610,50000,2,1,2,37,0,0,0,-1,0,0,43886,50411,9688,857,3810,4741,2500,7026,1000,3000,1000,1000,0
23618,20000,2,2,1,42,0,0,2,2,2,2,15379,17802,19212,18608,19604,19155,3000,2000,0,1600,0,1600,1
23621,1.00E+05,2,5,2,34,0,0,0,0,0,-1,91674,91348,87244,23181,7721,3219,5004,3811,3002,4000,3219,1864,0
23624,80000,2,2,2,32,1,2,-1,2,2,2,7604,7320,150,150,800,650,0,150,0,650,0,500,1
23627,270000,2,2,1,43,0,0,0,0,0,0,135068,102743,100360,97583,91849,94824,5000,7000,4049,1000,5003,0,0
23629,230000,2,3,1,38,0,0,0,0,0,0,67810,61602,48294,49242,48831,51125,1980,1823,1771,1896,3232,2026,0
23646,240000,2,1,1,38,2,2,2,2,2,2,107425,109678,111948,112626,113988,116315,5500,5500,4000,4700,4300,4500,1
23657,160000,2,2,1,41,1,2,0,0,0,0,99496,97013,98427,102250,102734,104901,0,3879,5459,3675,3821,8256,0
23659,180000,2,2,2,36,0,0,0,2,2,-1,14222,14701,17322,13137,0,2293,1300,2902,3047,0,2293,2000,0
23660,120000,2,2,1,32,0,0,0,0,0,0,111441,113869,116110,111978,112822,114969,5596,5498,5500,4000,4300,5012,0
23662,210000,2,1,1,39,-1,-1,-1,-1,-1,-1,5907,2615,1220,5357,4160,0,2637,1220,5357,4160,0,0,0
23665,30000,2,3,2,47,2,2,2,0,0,2,11652,12461,11970,12981,14077,14367,1300,0,1214,1310,660,0,1
23666,40000,2,3,1,46,-1,-1,2,0,-1,-1,50,1850,1056,1875,299,0,1800,0,1000,299,0,0,0
23668,2.00E+05,2,2,1,41,-1,-1,-1,-1,-1,-1,5592,0,1306,1623,620,849,0,1306,1679,620,849,1264,0
23671,80000,2,2,2,34,0,0,0,2,0,0,40570,41873,88361,43671,44541,47421,1983,4100,0,1596,3600,0,0
23678,80000,2,3,1,49,0,0,0,0,0,0,61267,61300,61001,58759,58212,56534,2179,2226,2004,2132,2030,2057,0
23679,150000,2,3,2,47,-1,-1,-1,-1,-1,-1,2934,2843,1445,2130,796,2470,2843,1445,2288,938,2470,1073,0
23685,120000,2,2,1,50,0,0,0,0,0,0,118492,119637,102228,75558,47536,44749,6141,4474,2647,1367,1322,1500,0
23688,50000,2,2,1,50,2,2,2,2,2,2,27525,28669,28569,30097,29858,31229,1900,650,2300,550,2000,0,1
23690,30000,2,3,1,51,0,0,2,2,2,0,22373,25363,23582,21422,18302,16527,3400,1400,1000,700,1000,488,0
23692,20000,2,2,1,54,3,2,3,2,2,2,6329,8488,8212,7931,8797,8514,2415,0,0,1000,0,500,1
23694,80000,2,3,1,55,0,0,0,0,0,0,59838,63860,59515,48444,44372,45412,10000,5000,4000,4851,3000,2200,0
23695,1.00E+05,2,3,2,54,1,2,2,2,0,0,66212,64021,66362,61417,57893,58212,0,6700,60,2200,2500,2300,0
23698,150000,2,2,1,51,0,0,0,0,0,0,146018,147598,148393,149709,107862,108623,7000,7600,6000,4000,4100,4300,0
23699,10000,2,2,1,51,1,2,0,0,0,0,9151,8855,9828,8637,8808,8995,0,1133,1144,315,329,363,0
23705,50000,2,3,1,53,2,2,2,2,2,2,40926,43236,45250,46003,44193,44838,3000,3000,1800,0,1500,2300,1
23710,20000,2,1,2,54,0,0,0,0,0,0,17016,17909,18298,18761,17781,10674,1568,1737,1200,0,0,0,0
23711,1.00E+05,2,2,1,55,2,2,2,2,2,2,44400,47439,48385,49285,50176,51228,4100,2000,2000,2000,2000,0,1
23713,1.00E+05,2,3,2,50,0,0,0,2,0,0,82397,84027,88734,86369,89994,89681,3004,7500,0,5001,3390,4000,0
23715,80000,2,3,2,57,0,0,0,0,0,0,78312,77359,76081,76526,27571,28783,3459,3500,1959,982,2000,1482,0
23725,70000,2,3,2,52,0,0,0,0,0,0,103570,105991,67243,67533,28653,29253,3500,2777,1751,969,1004,938,0
23735,2.00E+05,2,3,1,50,0,0,0,0,0,0,8413,8611,15818,21813,20890,29890,5000,8000,10000,10000,10000,4686,0
23738,1.00E+05,2,3,1,49,0,0,0,0,0,0,62049,58158,57952,58627,46055,43176,2247,2900,2408,1689,1820,2040,0
23741,70000,2,2,1,57,0,0,0,0,0,0,18379,19571,22729,24346,24940,25539,1500,3500,2000,1000,1000,1500,0
23743,20000,2,2,1,51,2,2,2,2,0,0,17612,18820,19717,18701,18726,18501,1800,1500,0,1000,1000,1000,0
23745,50000,2,2,1,55,0,0,0,0,0,0,23605,27856,16386,15511,15664,19761,5856,3386,5411,5664,5761,3866,0
23748,90000,2,2,1,55,2,2,2,0,0,0,83040,81998,83674,80890,31565,33049,900,4003,3000,3000,3000,2000,1
23749,50000,2,3,2,59,0,0,0,0,2,2,50761,50185,59509,31495,30552,29556,2500,2600,6000,1300,0,1300,0
23751,110000,2,3,1,51,0,0,0,0,0,0,105476,109153,109501,105290,78812,78503,5436,5007,5290,8812,8503,8200,0
23752,50000,2,3,1,58,1,2,2,2,0,0,24135,23454,26755,26026,27310,29729,0,4000,0,2000,3000,0,1
23756,50000,2,2,1,56,0,0,0,0,0,0,48703,48836,48049,47060,19171,18624,2000,2000,2000,1000,1000,1000,0
23762,180000,2,2,2,49,0,0,0,0,0,0,56677,35062,32721,32627,28272,26984,1600,1600,1500,1000,968,1000,0
23765,50000,2,1,2,51,0,0,0,0,0,0,43273,44652,46331,47896,47266,48002,2800,2795,2750,1130,1314,1159,0
23772,80000,2,3,2,60,0,0,0,0,0,0,37298,19025,12720,14169,13828,1664,3000,3000,2030,3000,1000,839,0
23773,80000,2,3,1,54,0,0,0,0,0,0,55498,56368,42486,24500,28900,29400,2000,2000,1600,5000,1000,600,0
23776,30000,2,2,2,50,0,0,0,0,0,0,25416,26260,24084,23631,29863,29369,1389,1602,1563,8500,1100,500,0
23777,80000,2,1,1,52,0,0,0,0,0,0,34243,35240,36275,37290,38030,38838,1570,1605,1620,1360,1420,1500,0
23778,70000,2,3,1,49,2,2,2,2,2,2,19954,21024,21790,21142,23772,24930,1700,1400,0,3000,1700,1340,1
23782,20000,2,3,1,50,2,0,0,0,0,0,15887,16895,18379,19020,18620,19000,1275,1759,1400,0,380,0,1
23784,30000,2,2,3,54,0,0,0,0,0,0,26302,26873,28138,27074,13275,12500,2000,1719,1613,271,2250,0,0
23787,20000,2,3,1,51,1,2,0,0,0,0,15399,14859,15913,17033,17466,19635,0,1600,1700,1000,2600,0,1
23793,50000,2,2,1,58,0,0,0,0,0,0,50182,41207,19129,18538,17494,17833,1500,1700,1500,700,1000,1000,0
23794,20000,2,2,1,49,1,2,0,0,0,0,19127,16943,18359,19000,19600,19600,0,2000,1400,1000,0,0,0
23796,120000,2,2,1,40,0,0,0,0,0,0,123270,122736,123394,123123,121499,121296,6000,6500,6500,5000,5000,5000,0
23798,240000,2,3,2,49,-1,0,0,0,2,0,1271,4241,7164,10041,9731,13540,3000,3000,3000,0,4000,3000,0
23804,130000,2,3,1,49,0,0,0,0,0,0,108711,107996,87817,47175,48126,49234,6000,4542,2200,2000,2000,2000,0
23806,150000,2,2,1,51,0,0,0,0,0,0,71776,72909,74722,77865,78819,80607,2046,2413,3776,2224,2448,2500,0
23814,70000,2,2,2,55,0,0,0,0,0,0,57867,53214,54571,42413,42946,43843,1920,2230,2004,1537,1589,1598,0
23815,140000,2,3,2,53,0,0,0,0,0,0,68889,68662,65581,56271,54586,54247,3075,3014,2606,2005,2404,2629,0
23818,5.00E+05,2,2,2,50,-1,-1,-1,0,0,0,588,2393,5306,5453,3221,1269,2393,5308,1000,0,0,1557,1
23821,170000,2,2,2,51,0,-1,-1,-1,-1,-1,1606,1420,1420,1420,1420,3464,1420,1420,1420,1420,3464,1420,0
23823,120000,2,1,1,47,-1,-1,3,2,0,0,632,948,948,632,632,316,948,0,0,316,0,466,1
23825,50000,2,3,1,51,0,0,0,0,0,0,45096,28907,29691,29104,28968,29440,1500,1508,1502,1100,1032,4500,0
23826,30000,2,2,2,51,0,0,2,2,2,2,22473,25293,24602,27964,27232,29800,3200,1,3801,0,3001,0,0
23827,130000,2,2,1,51,0,0,0,0,0,0,124619,128845,131045,94390,91111,93112,6301,6000,5000,4000,3500,4000,0
23835,280000,2,3,1,53,0,0,0,2,0,0,4866,4405,7322,7043,8932,9654,1200,3000,0,2000,1000,2000,0
23837,250000,2,1,1,54,-1,-1,-1,-1,0,-1,390,1090,390,2855,390,2950,1090,390,2855,0,2950,0,0
23844,140000,2,3,1,56,0,0,0,0,0,0,141342,137996,139888,126590,111187,111414,5025,5962,4878,4100,4200,4003,0
23851,3.00E+05,2,2,2,57,-1,-1,-1,2,-1,0,2890,390,1380,390,1170,390,390,1380,0,1170,0,0,0
23853,140000,2,2,1,58,2,2,2,2,2,2,68859,70428,71902,72924,72335,75508,3300,3200,2800,1200,4500,3000,1
23857,90000,1,1,2,31,2,0,0,0,0,0,90226,90378,27831,28790,29087,28941,2500,1500,1443,1100,1042,2000,1
23860,150000,1,1,2,26,-1,0,0,0,0,0,29997,31171,30356,30545,31257,33762,2000,2000,2000,1200,3000,2000,0
23864,50000,1,2,2,30,2,2,2,2,2,2,21839,22771,23700,24016,23332,24849,1600,1600,1000,0,1896,0,1
23874,80000,1,1,2,27,0,0,0,0,0,-1,74413,76817,74554,43727,16307,1755,7000,3000,1400,326,1755,0,0
23876,80000,1,1,2,25,0,0,0,0,0,0,37325,38503,39429,24600,10000,0,2100,2000,1000,700,0,0,0
23879,60000,1,2,2,25,0,0,0,0,0,0,15614,16231,17074,17684,20003,21040,1267,1500,1291,3000,2000,390,0
23883,120000,1,1,2,27,0,0,0,0,0,0,21812,20874,21930,22165,20502,19030,1700,1700,1500,700,1000,1000,0
23887,260000,1,3,2,35,0,0,0,0,0,0,33078,42056,43986,45879,54264,59872,10000,10000,10390,10009,10000,10000,0
23888,80000,1,2,1,27,0,0,0,0,2,0,58777,60201,61633,69160,26000,25000,3000,3000,9160,0,0,0,0
23891,50000,1,2,1,29,0,0,0,0,0,0,47555,47531,46604,47982,29667,30449,1932,2005,2383,1068,1266,1045,0
23893,150000,1,1,2,30,0,0,0,0,0,0,84777,81530,78940,73785,70787,59526,2881,3073,2584,1260,1357,1736,0
23896,130000,1,2,2,29,1,2,2,2,2,2,88766,91466,93182,90851,96576,98452,5000,4000,0,7200,3500,3600,1
23897,150000,1,2,2,22,-1,0,0,0,0,0,82791,82533,77002,45340,36352,36499,3187,2381,1579,1265,1584,597,0
23898,50000,1,2,1,26,0,0,0,0,0,0,38189,28440,23228,21482,18029,18705,3000,1436,1162,2184,871,500,0
23899,50000,1,2,1,26,1,4,3,2,2,3,13294,12799,12311,11816,14014,13506,0,0,0,2394,0,0,1
23902,170000,1,1,2,25,0,0,0,0,0,0,112367,106345,91409,90720,83208,83956,5451,4456,2992,3000,3200,3200,0
23905,20000,1,2,2,22,1,2,2,2,0,0,14542,14011,16899,16335,16509,17590,0,3132,0,742,1501,0,1
23909,90000,1,2,2,25,0,0,0,0,0,0,79938,67857,66929,67797,47739,48163,3000,3000,3000,3000,2000,2000,0
23910,80000,1,2,1,26,-1,3,2,-1,2,2,495,330,165,481,316,151,0,0,481,0,0,0,0
23913,50000,1,2,2,22,0,0,0,0,0,2,49718,50362,49904,50405,29795,28383,1786,2000,1500,2200,0,1100,0
23914,20000,1,1,2,22,0,0,2,0,0,0,17875,20524,17478,18224,18926,19627,3300,0,1500,1000,1000,1000,0
23915,20000,1,3,2,23,0,0,0,0,0,0,19812,20388,19145,20124,20127,20150,1300,1330,1309,702,719,1000,0
23918,50000,1,1,2,22,0,0,0,0,0,0,38251,34489,32252,6182,17118,8922,4000,1500,1500,2500,500,400,0
23919,20000,1,2,2,22,1,4,3,2,0,0,17456,16896,16345,15785,17018,18736,0,0,0,1500,2000,2000,1
23920,20000,1,2,2,22,2,3,2,2,2,0,15662,16004,17046,16676,16704,16984,900,1600,200,600,700,2100,0
23924,20000,1,2,2,23,1,2,0,0,0,0,16830,14566,10100,9238,6902,5813,50,5000,1200,500,500,1000,0
23926,50000,1,2,2,25,0,0,0,2,0,0,17826,18620,19722,19305,19409,20221,1400,2200,806,1000,2000,1000,0
23929,20000,1,2,2,22,0,0,0,0,0,0,16439,17140,18269,38082,19923,6825,1279,1408,1180,1000,500,500,0
23930,50000,1,3,2,23,0,0,0,0,0,0,9168,10178,11200,12214,12608,12718,1166,1188,1202,596,461,462,0
